positives: 36669 samples
negatives: 1016412 samples
positives:
training 29337, test 3666, validation 3666
negatives:
training 1009080, test 3666, validation 3666
input shape is = [30 20  1]
0, DaTa, val=0.9570802041376962, test=0.9570802041376962
1, DaTa, val=0.9752984771223097, test=0.9752984771223097
2, DaTa, val=0.9758026232414225, test=0.9758026232414225
3, DaTa, val=0.9770111825122794, test=0.9770111825122794
4, DaTa, val=0.9583245160777631, test=0.9583245160777631
5, DaTa, val=0.9760273330458238, test=0.9760273330458238
6, DaTa, val=0.9762905857901854, test=0.9762905857901854
7, DaTa, val=0.9753899607993002, test=0.9753899607993002
8, DaTa, val=0.9766441316960173, test=0.9766441316960173
9, DaTa, val=0.9761693020215847, test=0.9761693020215847
10, DaTa, val=0.956660919452994, test=0.956660919452994
11, DaTa, val=0.9755581955237211, test=0.9755581955237211
12, DaTa, val=0.9582568055075629, test=0.9582568055075629
13, DaTa, val=0.9565881491918335, test=0.9565881491918335
14, DaTa, val=0.9766254554837971, test=0.9766254554837971
15, DaTa, val=0.9757895275707025, test=0.9757895275707025
16, DaTa, val=0.97536518319504, test=0.97536518319504
17, DaTa, val=0.9748646458260972, test=0.9748646458260972
18, DaTa, val=0.9749503629435377, test=0.9749503629435377
19, DaTa, val=0.9767201758748577, test=0.9767201758748577
20, DaTa, val=0.9756760565602017, test=0.9756760565602017
21, DaTa, val=0.9763806185263857, test=0.9763806185263857
22, DaTa, val=0.9757244212532021, test=0.9757244212532021
23, DaTa, val=0.975888712394963, test=0.975888712394963
24, DaTa, val=0.9776894043225832, test=0.9776894043225832
25, DaTa, val=0.9757704049151624, test=0.9757704049151624
26, DaTa, val=0.9762046454510848, test=0.9762046454510848
27, DaTa, val=0.9594680806419498, test=0.9594680806419498
28, DaTa, val=0.9759334311341833, test=0.9759334311341833
29, DaTa, val=0.976575863071667, test=0.976575863071667
30, DaTa, val=0.9603521872299948, test=0.9603521872299948
31, DaTa, val=0.9770045974733093, test=0.9770045974733093
32, DaTa, val=0.9597676441096714, test=0.9597676441096714
33, DaTa, val=0.9763106757395853, test=0.9763106757395853
34, DaTa, val=0.9752552837310995, test=0.9752552837310995
35, DaTa, val=0.9760005464466236, test=0.9760005464466236
36, DaTa, val=0.9763449774680055, test=0.9763449774680055
37, DaTa, val=0.9769014318627787, test=0.9769014318627787
38, DaTa, val=0.974304954717254, test=0.974304954717254
39, DaTa, val=0.9745841678103055, test=0.9745841678103055
40, DaTa, val=0.9763004075432254, test=0.9763004075432254
41, DaTa, val=0.9768339817178483, test=0.9768339817178483
42, DaTa, val=0.9750702329749583, test=0.9750702329749583
43, DaTa, val=0.9756471865588416, test=0.9756471865588416
44, DaTa, val=0.9764111998938061, test=0.9764111998938061
45, DaTa, val=0.9774978429346922, test=0.9774978429346922
46, DaTa, val=0.9755150393361208, test=0.9755150393361208
47, DaTa, val=0.9774473204323119, test=0.9774473204323119
48, DaTa, val=0.9760867100073841, test=0.9760867100073841
49, DaTa, val=0.9768740128022086, test=0.9768740128022086
50, DaTa, val=0.9750998470485186, test=0.9750998470485186
51, DaTa, val=0.9753921930159003, test=0.9753921930159003
52, DaTa, val=0.9543659775665206, test=0.9543659775665206
53, DaTa, val=0.9757538865123222, test=0.9757538865123222
54, DaTa, val=0.9738550514615214, test=0.9738550514615214
55, DaTa, val=0.9767161206813676, test=0.9767161206813676
56, DaTa, val=0.9538228048605177, test=0.9538228048605177
57, DaTa, val=0.9761429618657045, test=0.9761429618657045
58, DaTa, val=0.9754744129940007, test=0.9754744129940007
59, DaTa, val=0.9772333996748107, test=0.9772333996748107
60, DaTa, val=0.9540527231703191, test=0.9540527231703191
61, DaTa, val=0.9584409261734539, test=0.9584409261734539
62, DaTa, val=0.9768515418217686, test=0.9768515418217686
63, DaTa, val=0.9746550406873561, test=0.9746550406873561
64, DaTa, val=0.9759873019614637, test=0.9759873019614637
65, DaTa, val=0.9758010978934125, test=0.9758010978934125
66, DaTa, val=0.9753028299446797, test=0.9753028299446797
67, DaTa, val=0.9744891869939751, test=0.9744891869939751
68, DaTa, val=0.976422063347926, test=0.976422063347926
69, DaTa, val=0.9763379087821056, test=0.9763379087821056
70, DaTa, val=0.9596753791568708, test=0.9596753791568708
71, DaTa, val=0.9578595453599805, test=0.9578595453599805
72, DaTa, val=0.9562719929140517, test=0.9562719929140517
73, DaTa, val=0.9760379732782839, test=0.9760379732782839
74, DaTa, val=0.9768675765776786, test=0.9768675765776786
75, DaTa, val=0.9768886710245488, test=0.9768886710245488
76, DaTa, val=0.9758275868637327, test=0.9758275868637327
77, DaTa, val=0.9763295751734655, test=0.9763295751734655
78, DaTa, val=0.9771008060087698, test=0.9771008060087698
79, DaTa, val=0.9769746857708691, test=0.9769746857708691
80, DaTa, val=0.9565311532613131, test=0.9565311532613131
81, DaTa, val=0.9583187495182133, test=0.9583187495182133
82, DaTa, val=0.9756515765848217, test=0.9756515765848217
83, DaTa, val=0.9558121562944489, test=0.9558121562944489
84, DaTa, val=0.9763309517070357, test=0.9763309517070357
85, DaTa, val=0.9766183867978971, test=0.9766183867978971
86, DaTa, val=0.9770889008535698, test=0.9770889008535698
87, DaTa, val=0.9769623713759591, test=0.9769623713759591
88, DaTa, val=0.960021558747923, test=0.960021558747923
89, DaTa, val=0.9763067321569254, test=0.9763067321569254
90, DaTa, val=0.9582437098368429, test=0.9582437098368429
91, DaTa, val=0.9759459687507532, test=0.9759459687507532
92, DaTa, val=0.9758486069033829, test=0.9758486069033829
93, DaTa, val=0.9564786217639929, test=0.9564786217639929
