positives: 36669 samples
negatives: 1016412 samples
positives:
training 29337, test 3666, validation 3666
negatives:
training 1009080, test 3666, validation 3666
input shape is = [30 25  1]
0, DaTa, val=0.9774029737291917, test=0.9774029737291917
1, DaTa, val=0.976622739620267, test=0.976622739620267
2, DaTa, val=0.9773215722305111, test=0.9773215722305111
3, DaTa, val=0.9761072464001044, test=0.9761072464001044
4, DaTa, val=0.9648138673628801, test=0.9648138673628801
5, DaTa, val=0.9768839833696888, test=0.9768839833696888
6, DaTa, val=0.9789895588812607, test=0.9789895588812607
7, DaTa, val=0.9754548438951405, test=0.9754548438951405
8, DaTa, val=0.9773962026721716, test=0.9773962026721716
9, DaTa, val=0.9761436315306845, test=0.9761436315306845
10, DaTa, val=0.9771727577905105, test=0.9771727577905105
11, DaTa, val=0.9781336154259858, test=0.9781336154259858
12, DaTa, val=0.9780947376535357, test=0.9780947376535357
13, DaTa, val=0.9767405262495279, test=0.9767405262495279
14, DaTa, val=0.9780136337837351, test=0.9780136337837351
15, DaTa, val=0.9648673661540604, test=0.9648673661540604
16, DaTa, val=0.9766243021718872, test=0.9766243021718872
17, DaTa, val=0.9788467714260798, test=0.9788467714260798
18, DaTa, val=0.9769480107824993, test=0.9769480107824993
19, DaTa, val=0.9748448163019671, test=0.9748448163019671
20, DaTa, val=0.9776660776591131, test=0.9776660776591131
21, DaTa, val=0.9783080631532768, test=0.9783080631532768
22, DaTa, val=0.965478881891634, test=0.965478881891634
23, DaTa, val=0.9771497659595303, test=0.9771497659595303
24, DaTa, val=0.9630390319442099, test=0.9630390319442099
25, DaTa, val=0.9779184297457445, test=0.9779184297457445
26, DaTa, val=0.9770972344622098, test=0.9770972344622098
27, DaTa, val=0.9775915216246727, test=0.9775915216246727
28, DaTa, val=0.9766167870426673, test=0.9766167870426673
29, DaTa, val=0.9771065353647099, test=0.9771065353647099
30, DaTa, val=0.9779397474142746, test=0.9779397474142746
31, DaTa, val=0.9779361758677146, test=0.9779361758677146
32, DaTa, val=0.9636348849619734, test=0.9636348849619734
33, DaTa, val=0.9781130046260458, test=0.9781130046260458
34, DaTa, val=0.9781432511609758, test=0.9781432511609758
35, DaTa, val=0.9766326357805272, test=0.9766326357805272
36, DaTa, val=0.9786249262996486, test=0.9786249262996486
37, DaTa, val=0.9774996287079722, test=0.9774996287079722
38, DaTa, val=0.9780873713387555, test=0.9780873713387555
39, DaTa, val=0.977658153290183, test=0.977658153290183
40, DaTa, val=0.9677906026062171, test=0.9677906026062171
41, DaTa, val=0.9756249388000615, test=0.9756249388000615
42, DaTa, val=0.9765375805569767, test=0.9765375805569767
43, DaTa, val=0.9773461266131113, test=0.9773461266131113
44, DaTa, val=0.9772863032082311, test=0.9772863032082311
45, DaTa, val=0.9655224845225542, test=0.9655224845225542
46, DaTa, val=0.9693923668311661, test=0.9693923668311661
47, DaTa, val=0.9772270750611106, test=0.9772270750611106
48, DaTa, val=0.9786144720852386, test=0.9786144720852386
49, DaTa, val=0.9767093124207378, test=0.9767093124207378
50, DaTa, val=0.9785376094269781, test=0.9785376094269781
51, DaTa, val=0.9778779894216741, test=0.9778779894216741
52, DaTa, val=0.9773691184440915, test=0.9773691184440915
53, DaTa, val=0.9758370737842826, test=0.9758370737842826
54, DaTa, val=0.9749796793882178, test=0.9749796793882178
55, DaTa, val=0.9655509452842044, test=0.9655509452842044
56, DaTa, val=0.9775701667525327, test=0.9775701667525327
57, DaTa, val=0.9752241815131392, test=0.9752241815131392
58, DaTa, val=0.9779580143867848, test=0.9779580143867848
59, DaTa, val=0.9770178419584694, test=0.9770178419584694
60, DaTa, val=0.9776756017832732, test=0.9776756017832732
61, DaTa, val=0.9598108002972716, test=0.9598108002972716
62, DaTa, val=0.9775170399974523, test=0.9775170399974523
63, DaTa, val=0.9770226412241596, test=0.9770226412241596
64, DaTa, val=0.9778009779489739, test=0.9778009779489739
65, DaTa, val=0.9657550442886653, test=0.9657550442886653
66, DaTa, val=0.9778651913798342, test=0.9778651913798342
67, DaTa, val=0.9767034342503577, test=0.9767034342503577
68, DaTa, val=0.9771175476332702, test=0.9771175476332702
69, DaTa, val=0.9764615735817463, test=0.9764615735817463
70, DaTa, val=0.9763211671576055, test=0.9763211671576055
71, DaTa, val=0.9689793323529436, test=0.9689793323529436
72, DaTa, val=0.9777005282019733, test=0.9777005282019733
73, DaTa, val=0.9791909792258018, test=0.9791909792258018
74, DaTa, val=0.9791169440419014, test=0.9791169440419014
75, DaTa, val=0.9778839419992745, test=0.9778839419992745
76, DaTa, val=0.9783890926158573, test=0.9783890926158573
77, DaTa, val=0.976406512238946, test=0.976406512238946
78, DaTa, val=0.9773232835965712, test=0.9773232835965712
79, DaTa, val=0.9650056147688212, test=0.9650056147688212
80, DaTa, val=0.9659615243241668, test=0.9659615243241668
81, DaTa, val=0.9769739416986692, test=0.9769739416986692
82, DaTa, val=0.9766160057668571, test=0.9766160057668571
83, DaTa, val=0.9762862701714254, test=0.9762862701714254
84, DaTa, val=0.9774844496350921, test=0.9774844496350921
85, DaTa, val=0.9783969053739574, test=0.9783969053739574
86, DaTa, val=0.9750273744162381, test=0.9750273744162381
87, DaTa, val=0.9769618877290291, test=0.9769618877290291
88, DaTa, val=0.9768031771287682, test=0.9768031771287682
89, DaTa, val=0.9776461365241531, test=0.9776461365241531
90, DaTa, val=0.9783989143688974, test=0.9783989143688974
91, DaTa, val=0.9662709467485384, test=0.9662709467485384
92, DaTa, val=0.9774818453823921, test=0.9774818453823921
93, DaTa, val=0.9783970541883973, test=0.9783970541883973
