positives: 36669 samples
negatives: 1016412 samples
positives:
training 29337, test 3666, validation 3666
negatives:
training 1009080, test 3666, validation 3666
input shape is = [30 22  1]
0, DaTa, val=0.9626905085257281, test=0.9626905085257281
1, DaTa, val=0.9753895887632001, test=0.9753895887632001
2, DaTa, val=0.9764626896900465, test=0.9764626896900465
3, DaTa, val=0.9745769131063556, test=0.9745769131063556
4, DaTa, val=0.9622665361861656, test=0.9622665361861656
5, DaTa, val=0.9756688390598617, test=0.9756688390598617
6, DaTa, val=0.9763789071603258, test=0.9763789071603258
7, DaTa, val=0.9639475441004152, test=0.9639475441004152
8, DaTa, val=0.9755681660912012, test=0.9755681660912012
9, DaTa, val=0.9653650016414235, test=0.9653650016414235
10, DaTa, val=0.9759480893565233, test=0.9759480893565233
11, DaTa, val=0.9767923136746482, test=0.9767923136746482
12, DaTa, val=0.963765283615024, test=0.963765283615024
13, DaTa, val=0.9643606901894676, test=0.9643606901894676
14, DaTa, val=0.9634220059055523, test=0.9634220059055523
15, DaTa, val=0.9626175150429077, test=0.9626175150429077
16, DaTa, val=0.9760849986413241, test=0.9760849986413241
17, DaTa, val=0.9772081012200107, test=0.9772081012200107
18, DaTa, val=0.9751343347949889, test=0.9751343347949889
19, DaTa, val=0.9746204785336657, test=0.9746204785336657
20, DaTa, val=0.9766485961292174, test=0.9766485961292174
21, DaTa, val=0.9765876566160369, test=0.9765876566160369
22, DaTa, val=0.9643010155990271, test=0.9643010155990271
23, DaTa, val=0.9763940862332059, test=0.9763940862332059
24, DaTa, val=0.9633318987621318, test=0.9633318987621318
25, DaTa, val=0.976426304559466, test=0.976426304559466
26, DaTa, val=0.9655238610561242, test=0.9655238610561242
27, DaTa, val=0.9745352078595454, test=0.9745352078595454
28, DaTa, val=0.9646806040318594, test=0.9646806040318594
29, DaTa, val=0.9763125359200855, test=0.9763125359200855
30, DaTa, val=0.9761562063508645, test=0.9761562063508645
31, DaTa, val=0.975008363371528, test=0.975008363371528
32, DaTa, val=0.9620184625146843, test=0.9620184625146843
33, DaTa, val=0.9763098572601654, test=0.9763098572601654
34, DaTa, val=0.9771461200057501, test=0.9771461200057501
35, DaTa, val=0.9751030465589785, test=0.9751030465589785
36, DaTa, val=0.9770075737621094, test=0.9770075737621094
37, DaTa, val=0.9743650013437942, test=0.9743650013437942
38, DaTa, val=0.9759799356466836, test=0.9759799356466836
39, DaTa, val=0.9759654262387836, test=0.9759654262387836
40, DaTa, val=0.9657242396995853, test=0.9657242396995853
41, DaTa, val=0.9747327590286464, test=0.9747327590286464
42, DaTa, val=0.9770270684537494, test=0.9770270684537494
43, DaTa, val=0.9766917895204276, test=0.9766917895204276
44, DaTa, val=0.9624512521098167, test=0.9624512521098167
45, DaTa, val=0.9768336840889684, test=0.9768336840889684
46, DaTa, val=0.976063829787234, test=0.976063829787234
47, DaTa, val=0.9758251686290826, test=0.9758251686290826
48, DaTa, val=0.9771642753674302, test=0.9771642753674302
49, DaTa, val=0.977988930586695, test=0.977988930586695
50, DaTa, val=0.9763939374187658, test=0.9763939374187658
51, DaTa, val=0.9762684868458452, test=0.9762684868458452
52, DaTa, val=0.9650993678660218, test=0.9650993678660218
53, DaTa, val=0.9634745374028725, test=0.9634745374028725
54, DaTa, val=0.9746080153243158, test=0.9746080153243158
55, DaTa, val=0.9755522429461211, test=0.9755522429461211
56, DaTa, val=0.9656462609330249, test=0.9656462609330249
57, DaTa, val=0.9748590280809871, test=0.9748590280809871
58, DaTa, val=0.963512671103123, test=0.963512671103123
59, DaTa, val=0.9756891522309219, test=0.9756891522309219
60, DaTa, val=0.9750884627438585, test=0.9750884627438585
61, DaTa, val=0.9578697019455107, test=0.9578697019455107
62, DaTa, val=0.9658961203777863, test=0.9658961203777863
63, DaTa, val=0.9775090040176923, test=0.9775090040176923
64, DaTa, val=0.9759399417659332, test=0.9759399417659332
65, DaTa, val=0.9618952441583636, test=0.9618952441583636
66, DaTa, val=0.9765028695888467, test=0.9765028695888467
67, DaTa, val=0.9761934843680848, test=0.9761934843680848
68, DaTa, val=0.9759312733248032, test=0.9759312733248032
69, DaTa, val=0.9761967210821547, test=0.9761967210821547
70, DaTa, val=0.9640061025825555, test=0.9640061025825555
71, DaTa, val=0.9673864225871746, test=0.9673864225871746
72, DaTa, val=0.9767138884647678, test=0.9767138884647678
73, DaTa, val=0.9766160429704672, test=0.9766160429704672
74, DaTa, val=0.978151919602106, test=0.978151919602106
75, DaTa, val=0.9650379075023013, test=0.9650379075023013
76, DaTa, val=0.9782252479174162, test=0.9782252479174162
77, DaTa, val=0.9754342702988105, test=0.9754342702988105
78, DaTa, val=0.9763853805884658, test=0.9763853805884658
79, DaTa, val=0.9761462357833844, test=0.9761462357833844
80, DaTa, val=0.9634622602115726, test=0.9634622602115726
81, DaTa, val=0.9775950187640127, test=0.9775950187640127
82, DaTa, val=0.9758602144297028, test=0.9758602144297028
83, DaTa, val=0.9635918031815932, test=0.9635918031815932
84, DaTa, val=0.9765834526081069, test=0.9765834526081069
85, DaTa, val=0.9655704399758445, test=0.9655704399758445
86, DaTa, val=0.9640966561692961, test=0.9640966561692961
87, DaTa, val=0.9754903361390809, test=0.9754903361390809
88, DaTa, val=0.960384703185135, test=0.960384703185135
89, DaTa, val=0.9773263342925913, test=0.9773263342925913
90, DaTa, val=0.9762332922307853, test=0.9762332922307853
91, DaTa, val=0.9624670636440669, test=0.9624670636440669
92, DaTa, val=0.9759564229651634, test=0.9759564229651634
93, DaTa, val=0.977479203926082, test=0.977479203926082
