positives: 36669 samples
negatives: 1016412 samples
positives:
training 29337, test 3666, validation 3666
negatives:
training 813130, test 101641, validation 101641
input shape is = [30 20  1]
0, DaTa, val=0.9520005058506548, test=0.9520005058506548
1, DaTa, val=0.9573173494638739, test=0.9573173494638739
2, DaTa, val=0.9545651575056489, test=0.9545651575056489
3, DaTa, val=0.9495330467722973, test=0.9495330467722973
4, DaTa, val=0.9582560976342219, test=0.9582560976342219
5, DaTa, val=0.957126780572808, test=0.957126780572808
6, DaTa, val=0.9492210270808998, test=0.9492210270808998
7, DaTa, val=0.9498403511523742, test=0.9498403511523742
8, DaTa, val=0.9517007266458453, test=0.9517007266458453
9, DaTa, val=0.9496297348079392, test=0.9496297348079392
10, DaTa, val=0.9537740519858537, test=0.9537740519858537
11, DaTa, val=0.9561471967866021, test=0.9561471967866021
12, DaTa, val=0.9553795443718927, test=0.9553795443718927
13, DaTa, val=0.9546640649849231, test=0.9546640649849231
14, DaTa, val=0.9511464293207064, test=0.9511464293207064
15, DaTa, val=0.9512433790198961, test=0.9512433790198961
16, DaTa, val=0.9550033446505636, test=0.9550033446505636
17, DaTa, val=0.9581129287594072, test=0.9581129287594072
18, DaTa, val=0.950765374734164, test=0.950765374734164
19, DaTa, val=0.9579687454351452, test=0.9579687454351452
20, DaTa, val=0.9552933738690157, test=0.9552933738690157
21, DaTa, val=0.9568010107974296, test=0.9568010107974296
22, DaTa, val=0.9554901274128648, test=0.9554901274128648
23, DaTa, val=0.9517408577829203, test=0.9517408577829203
24, DaTa, val=0.9543723248894262, test=0.9543723248894262
25, DaTa, val=0.9541844799829883, test=0.9541844799829883
26, DaTa, val=0.9485529946754341, test=0.9485529946754341
27, DaTa, val=0.9565511127160524, test=0.9565511127160524
28, DaTa, val=0.9543692694643046, test=0.9543692694643046
29, DaTa, val=0.9555922714689481, test=0.9555922714689481
30, DaTa, val=0.9539527990520081, test=0.9539527990520081
31, DaTa, val=0.9545269291322201, test=0.9545269291322201
32, DaTa, val=0.949476040349174, test=0.949476040349174
33, DaTa, val=0.9536768030509143, test=0.9536768030509143
34, DaTa, val=0.9536948497845393, test=0.9536948497845393
35, DaTa, val=0.9513759377733059, test=0.9513759377733059
36, DaTa, val=0.9536078687955954, test=0.9536078687955954
37, DaTa, val=0.959077729226084, test=0.959077729226084
38, DaTa, val=0.9525939507263009, test=0.9525939507263009
39, DaTa, val=0.9508758370073446, test=0.9508758370073446
40, DaTa, val=0.9536998696990675, test=0.9536998696990675
41, DaTa, val=0.9551104777582952, test=0.9551104777582952
42, DaTa, val=0.950814889528629, test=0.950814889528629
43, DaTa, val=0.9566251111674231, test=0.9566251111674231
44, DaTa, val=0.9517606959054508, test=0.9517606959054508
45, DaTa, val=0.9530879661374413, test=0.9530879661374413
46, DaTa, val=0.950982407873914, test=0.950982407873914
47, DaTa, val=0.9557466341761588, test=0.9557466341761588
48, DaTa, val=0.953921749652845, test=0.953921749652845
49, DaTa, val=0.9497075575727033, test=0.9497075575727033
50, DaTa, val=0.951956661774927, test=0.951956661774927
51, DaTa, val=0.9553607475360969, test=0.9553607475360969
52, DaTa, val=0.9547185701729007, test=0.9547185701729007
53, DaTa, val=0.9511886792615881, test=0.9511886792615881
54, DaTa, val=0.9544015131227384, test=0.9544015131227384
55, DaTa, val=0.9560951203730953, test=0.9560951203730953
56, DaTa, val=0.9527945755487958, test=0.9527945755487958
57, DaTa, val=0.953402002650955, test=0.953402002650955
58, DaTa, val=0.9512309238350121, test=0.9512309238350121
59, DaTa, val=0.9567482969983575, test=0.9567482969983575
60, DaTa, val=0.9526326809569958, test=0.9526326809569958
61, DaTa, val=0.9501673460499026, test=0.9501673460499026
62, DaTa, val=0.955508453254274, test=0.955508453254274
63, DaTa, val=0.9511169311167301, test=0.9511169311167301
64, DaTa, val=0.9542108368825242, test=0.9542108368825242
65, DaTa, val=0.9539780207343054, test=0.9539780207343054
66, DaTa, val=0.9539766788699566, test=0.9539766788699566
67, DaTa, val=0.9583795773334486, test=0.9583795773334486
68, DaTa, val=0.9491108036595732, test=0.9491108036595732
69, DaTa, val=0.9533986117597458, test=0.9533986117597458
70, DaTa, val=0.9535778969135044, test=0.9535778969135044
71, DaTa, val=0.9546096778810081, test=0.9546096778810081
72, DaTa, val=0.9491380072755133, test=0.9491380072755133
73, DaTa, val=0.9523323475622105, test=0.9523323475622105
74, DaTa, val=0.9539519080540808, test=0.9539519080540808
75, DaTa, val=0.9555175819574381, test=0.9555175819574381
76, DaTa, val=0.9535284183493766, test=0.9535284183493766
77, DaTa, val=0.9569852568236848, test=0.9569852568236848
78, DaTa, val=0.9493759332431717, test=0.9493759332431717
79, DaTa, val=0.956806658704473, test=0.956806658704473
80, DaTa, val=0.9533926283866153, test=0.9533926283866153
81, DaTa, val=0.9534543004720791, test=0.9534543004720791
82, DaTa, val=0.9581285051207664, test=0.9581285051207664
83, DaTa, val=0.948938812880414, test=0.948938812880414
84, DaTa, val=0.9532876181082834, test=0.9532876181082834
85, DaTa, val=0.9491499096122857, test=0.9491499096122857
86, DaTa, val=0.9534043093157705, test=0.9534043093157705
87, DaTa, val=0.9544090181700401, test=0.9544090181700401
88, DaTa, val=0.952418315443571, test=0.952418315443571
89, DaTa, val=0.9501781520835023, test=0.9501781520835023
90, DaTa, val=0.9549055509186987, test=0.9549055509186987
91, DaTa, val=0.9551158398482323, test=0.9551158398482323
92, DaTa, val=0.9521894832906032, test=0.9521894832906032
93, DaTa, val=0.956035062550443, test=0.956035062550443
